Quebra;Quebra2;Empenho;Ano Empenho;Fundo;Descrição Fundo;Data;Credor;Nome Credor;Docto Credor;Ficha;Nº Contrato;Ano Contrato;Dotação;Órgão;Unidade;Função;SubFunção;Programa;Ação;Natureza;Categoria;Grupo da Despesa;Modalidade Aplicação;Elemento Despesa;Fonte;Aplicação;SubElemento;Atuação;Cód Conta;Conta;Projeto;Empenho;Estorno;Anulado;Não processado;Processado;Valor OP;OP Baixada;Saldo a pagar;Processo;Licitação;Tipo Licitação;Histórico
;;759;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;8954,72;0;0;0;8954,72;8954,72;8954,72;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;760;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;22071,85;0;0;0;22071,85;22071,85;22071,85;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;761;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1168,78;0;0;0;1168,78;1168,78;1168,78;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;762;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2358,78;0;0;0;2358,78;2358,78;2358,78;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;763;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;78442,56;0;0;0;78442,56;78442,56;78442,56;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;764;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;3939,71;0;0;0;3939,71;3939,71;3939,71;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;765;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;21696,26;0;0;0;21696,26;21696,26;21696,26;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;766;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1669,47;0;0;0;1669,47;1669,47;1669,47;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;767;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;38201,42;0;0;0;38201,42;38201,42;38201,42;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;768;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;3029,76;0;0;0;3029,76;3029,76;3029,76;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;769;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;29886,77;0;0;0;29886,77;29886,77;29886,77;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;770;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;11849,86;0;0;0;11849,86;11849,86;11849,86;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;771;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;17526,59;0;0;0;17526,59;17526,59;17526,59;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;772;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;603;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1786,12;0;0;0;1786,12;1786,12;1786,12;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;773;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;9972,03;0;0;0;9972,03;9972,03;9972,03;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;774;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;3309,76;0;0;0;3309,76;3309,76;3309,76;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;775;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;7215,84;0;0;0;7215,84;7215,84;7215,84;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;776;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;9476,05;0;0;0;9476,05;9476,05;9476,05;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;1369;2018;;;02/01/2018;10792;Telefonica Brasil Sa; CNPJ 02.558.157/0001-62;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;58;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;5400;0;0;0;5400;5400;5400;0;2782/2013;77/2013;28 - PREGÃO PRESENCIAL.;
;;1399;2018;;;02/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1448,98;0;0;0;1448,98;1448,98;1448,98;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;1405;2018;;;02/01/2018;19968;Dc - Comercio E Distribuicao De Produtos Ltda - Me ; CNPJ 08.915.369/0001-36;1121;;;70.01.3.3.90.30.13.122.0071.2.193.01;70;1;13;122;71;2193;339030;3;3;90;30;1;110000;7;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;856,62;856,62;0;0;0;0;0;0;14719/2017;51/2017;28 - PREGÃO PRESENCIAL.;
;;1410;2018;;;02/01/2018;20448;Digital Locacao E Comercio De Equipamentos De Impressao Ltda ; CNPJ 05.548.134/0001-65;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;12;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;361,7;0;0;0;361,7;361,7;361,7;0;5602/2014;42/2014;28 - PREGÃO PRESENCIAL.;
;;1411;2018;;;02/01/2018;651;Empresa Brasileira De Correios E Telegrafos; CNPJ 34.028.316/0001-03;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;47;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;933,35;0;0;0;933,35;933,35;933,35;0;1568/2014;/;67 - DISPENSA - INC.VIII - ART.24;
;;1412;2018;;;02/01/2018;1315;Cooperativa Paulista De Teatro; CNPJ 51.561.819/0001-69;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;110000;99;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7058;59166,36;0;0;0;59166,36;59166,36;59166,36;0;38768/2013;out/14;28 - PREGÃO PRESENCIAL.;
;;1413;2018;;;02/01/2018;22440;Gasball Armazenadora E Distribuidora Ltda; CNPJ 02.430.968/0001-83;1121;;;70.01.3.3.90.30.13.122.0071.2.193.01;70;1;13;122;71;2193;339030;3;3;90;30;1;110000;4;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;810;341;0;0;469;469;67;402;18408/2016;482/2017;28 - PREGÃO PRESENCIAL.;
;;1957;2018;;;23/01/2018;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1139;;;70.10.3.3.90.36.13.122.0072.2.191.01;70;10;13;122;72;2191;339036;3;3;90;36;1;110000;99;Auxilio Financeiro;252;07.400-4 - C/ MOVIMENTO;7026;128000,35;0;0;0;128000,35;128000,35;128000,35;0;244/2018;/;24 - OUTROS;
;;2720;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;3;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;338,78;0;0;0;338,78;338,78;338,78;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2721;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;991;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;13573,52;0;0;0;13573,52;13573,52;13573,52;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2722;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;992;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;3498;0;0;0;3498;3498;3498;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2723;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;16773,92;0;0;0;16773,92;16773,92;16773,92;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2724;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;12;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;10802,5;0;0;0;10802,5;10802,5;10802,5;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2725;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;8150,17;0;0;0;8150,17;8150,17;8150,17;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2726;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;332;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;1655,52;0;0;0;1655,52;1655,52;1655,52;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2727;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;10841,38;0;0;0;10841,38;10841,38;10841,38;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2728;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;372;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;5827,56;0;0;0;5827,56;5827,56;5827,56;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2729;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;431;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;3993,87;0;0;0;3993,87;3993,87;3993,87;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2730;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;3435,98;0;0;0;3435,98;3435,98;3435,98;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2731;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;991;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;631,68;0;0;0;631,68;631,68;631,68;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2732;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;993;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;450,68;0;0;0;450,68;450,68;450,68;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2733;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;994;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2206,33;0;0;0;2206,33;2206,33;2206,33;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;2734;2018;;;29/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;995;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;631,68;0;0;0;631,68;631,68;631,68;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3450;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;11;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;129237,84;0;0;0;129237,84;129237,84;129237,84;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3451;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;12;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;59283,22;0;0;0;59283,22;59283,22;59283,22;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3452;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;39928,32;0;0;0;39928,32;39928,32;39928,32;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3453;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;14;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;3708,4;0;0;0;3708,4;3708,4;3708,4;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3454;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;47779,13;0;0;0;47779,13;47779,13;47779,13;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3455;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;332;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;14666,89;0;0;0;14666,89;14666,89;14666,89;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3456;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2504,21;0;0;0;2504,21;2504,21;2504,21;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3457;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;74477,36;0;0;0;74477,36;74477,36;74477,36;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3458;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;372;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;30050,18;0;0;0;30050,18;30050,18;30050,18;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3459;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2982,03;0;0;0;2982,03;2982,03;2982,03;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3460;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;374;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;2605,08;0;0;0;2605,08;2605,08;2605,08;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3461;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;431;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;9667,95;0;0;0;9667,95;9667,95;9667,95;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3462;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;8463,75;0;0;0;8463,75;8463,75;8463,75;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
;;3463;2018;;;30/01/2018;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;452;Folha de Pagto;274;25.396-0 - SALÁRIOS E REFLEXOS;600;77,34;0;0;0;77,34;77,34;77,34;0;ago/18;/;11 - FOLHA DE PAGAMENTO;
